well_id,date,actual,predicted_lstm,predicted_persistence
W_20.4875_76.2972,2021-01-09,4.5499997,6.005023,5.2
W_20.4917_79.3917,2017-01-04,4.35,3.9314928,2.57
W_20.4917_79.3917,2017-08-24,3.5,3.9345865,4.35
W_20.4917_79.3917,2018-08-24,2.5,2.568284,3.5
W_20.4917_79.3917,2019-01-09,4.0,5.5014114,2.5
W_20.4917_79.3917,2019-05-19,10.57,6.020319,4.0
W_20.4917_79.3917,2019-08-19,1.5499992,5.615394,10.57
W_20.4917_79.3917,2020-01-09,3.8,2.6217856,1.55
W_20.4917_79.3917,2020-11-29,3.12,3.6412797,3.8
W_20.4917_79.3917,2021-01-09,3.0,4.22842,3.12
W_20.4_76.0,2017-01-04,4.1,4.9258866,3.5
W_20.4_76.0,2017-08-24,5.2799997,4.144957,4.1
W_20.4_76.0,2018-08-19,4.98,4.8117633,5.28
W_20.4_76.0,2019-01-09,6.7799997,8.223472,4.98
W_20.4_76.0,2019-05-19,11.38,9.237994,6.78
W_20.4_76.0,2019-08-19,4.0,6.2306275,11.38
W_20.4_76.0,2019-11-09,4.7,1.4193082,4.0
W_20.4_76.0,2020-01-09,3.1,6.695745,4.7
W_20.4_76.0,2021-01-09,4.1,3.9252086,3.1
W_20.5056_77.7903,2017-01-04,1.6599998,3.2958932,2.12
W_20.5056_77.7903,2017-08-24,1.3,1.6030241,1.66
W_20.5056_77.7903,2018-08-19,0.30999994,0.33896315,1.3
W_20.5056_77.7903,2019-01-09,2.6,2.169929,0.31
W_20.5056_77.7903,2019-05-19,5.5,5.243251,2.6
W_20.5056_77.7903,2019-08-19,1.7,1.5810668,5.5
W_20.5056_77.7903,2019-11-09,1.8000001,1.636938,1.7
W_20.5056_77.7903,2020-01-09,1.3,2.96481,1.8
W_20.5056_77.7903,2021-01-09,1.6999999,1.84966,1.3
W_20.5167_76.05,2017-01-04,5.3,5.4400973,4.5
W_20.5167_76.05,2017-08-24,1.5500002,5.388956,5.3
W_20.5167_76.05,2018-08-19,1.75,1.3459523,1.55
W_20.5167_76.05,2019-01-09,7.45,3.3621821,1.75
W_20.5167_76.05,2019-05-19,9.0,9.914011,7.45
W_20.5167_76.05,2019-08-19,1.0,5.2436876,9.0
W_20.5167_76.05,2019-11-09,4.25,-0.581236,1.0
W_20.5167_76.05,2020-01-09,5.4,5.8173685,4.25
W_20.5167_76.05,2021-01-09,6.2000003,6.256638,5.4
W_20.5178_75.9364,2016-11-04,9.12,1.9289374,3.3
W_20.5178_75.9364,2017-01-04,5.2,9.839921,9.12
W_20.5178_75.9364,2017-08-24,1.3999999,5.1132307,5.2
W_20.5178_75.9364,2019-01-09,8.9,1.3479531,1.4
W_20.5178_75.9364,2019-05-19,13.5,10.2732,8.9
W_20.5178_75.9364,2019-08-19,2.6999998,10.857714,13.5
W_20.5178_75.9364,2019-11-09,7.3,1.0216657,2.7
W_20.5178_75.9364,2020-01-09,9.5,8.748296,7.3
W_20.5178_75.9364,2021-01-09,13.4,10.437631,9.5
W_20.5208_80.2333,2019-01-09,4.9,1.4395604,3.8
W_20.5208_80.2333,2019-05-19,8.2,6.011891,4.9
W_20.5208_80.2333,2019-08-19,1.3999996,3.5711012,8.2
W_20.5208_80.2333,2019-11-09,3.1999998,1.4928547,1.4
W_20.5208_80.2333,2020-01-09,2.8,4.263028,3.2
W_20.5308_73.1625,2016-11-04,7.7000003,9.650578,9.02
W_20.5308_73.1625,2017-01-04,10.75,9.358148,7.7
W_20.5308_73.1625,2017-08-24,5.4,8.0270605,10.75
W_20.5308_73.1625,2019-01-09,13.6,5.4071336,5.4
W_20.5308_73.1625,2019-05-29,14.6,13.188138,13.6
W_20.5308_73.1625,2019-08-29,11.0,11.101803,14.6
W_20.5308_73.1625,2019-11-09,7.56,11.729589,11.0
W_20.5308_73.1625,2020-01-09,13.6,8.855728,7.56
W_20.5308_73.1625,2020-11-29,9.6,13.308936,13.6
W_20.5308_73.1625,2021-01-09,9.8,10.093734,9.6
W_20.5417_79.4583,2017-01-04,4.35,3.0824437,1.77
W_20.5417_79.4583,2017-08-24,4.1,4.0091863,4.35
W_20.5417_79.4583,2018-08-24,1.3999999,3.1309996,4.1
W_20.5417_79.4583,2019-01-09,4.1,4.31084,1.4
W_20.5417_79.4583,2019-05-19,7.54,6.0042615,4.1
W_20.5417_79.4583,2019-08-19,1.25,2.7431054,7.54
W_20.5417_79.4583,2019-11-09,1.4,2.4056115,1.25
W_20.5417_79.4583,2020-01-09,2.55,2.4760265,1.4
W_20.5417_79.4583,2020-11-29,3.05,1.6322119,2.55
W_20.5417_79.4583,2021-01-09,3.0,4.060831,3.05
W_20.5461_79.1064,2017-01-04,7.1000004,4.1368613,2.76
W_20.5461_79.1064,2017-08-24,3.1999998,6.682708,7.1
W_20.5461_79.1064,2018-08-20,1.1000001,2.1576319,3.2
W_20.5461_79.1064,2019-01-09,8.42,4.013664,1.1
W_20.5461_79.1064,2019-05-19,6.17,10.2872925,8.42
W_20.5461_79.1064,2019-08-19,0.20000029,1.3678651,6.17
W_20.5461_79.1064,2019-11-09,3.8,1.196536,0.2
W_20.5461_79.1064,2020-01-09,7.3999996,4.7741046,3.8
W_20.5461_79.1064,2020-11-29,3.63,6.7128882,7.4
W_20.5461_79.1064,2021-01-09,4.0,4.591202,3.63
W_20.5556_74.3486,2017-01-04,2.4,2.0691156,1.0
W_20.5556_74.3486,2017-08-24,1.8000001,2.4982927,2.4
W_20.5556_74.3486,2018-08-19,1.54,1.6746395,1.8
W_20.5556_74.3486,2019-01-09,5.0,3.3202426,1.54
W_20.5556_74.3486,2019-11-09,2.3,7.58986,5.0
W_20.5556_74.3486,2021-01-09,2.0,4.0247865,2.3
W_20.5583_76.6456,2017-01-04,6.4,5.3762765,4.4
W_20.5583_76.6456,2017-08-24,3.44,6.559756,6.4
W_20.5583_76.6456,2018-08-19,2.9,3.0395632,3.44
W_20.5583_76.6456,2019-01-09,4.59,4.8269577,2.9
W_20.5583_76.6456,2019-05-19,9.0,6.378107,4.59
W_20.5583_76.6456,2019-08-19,2.0,4.0493674,9.0
W_20.5583_76.6456,2019-11-09,1.96,-0.20451593,2.0
W_20.5583_76.6456,2020-01-09,3.7,3.0724392,1.96
W_20.5583_76.6456,2021-01-09,4.0,4.298341,3.7
W_20.5761_77.0703,2017-01-04,3.7,4.1880193,3.3
W_20.5931_75.7083,2019-01-09,10.7,10.371253,10.4
W_20.5931_75.7083,2019-05-19,11.5,11.894826,10.7
W_20.5931_75.7083,2019-08-19,8.0,9.164588,11.5
W_20.5931_75.7083,2019-11-09,4.9,5.8593216,8.0
W_20.5931_75.7083,2020-01-09,8.8,6.472088,4.9
W_20.5931_75.7083,2021-01-09,10.1,9.6436405,8.8
W_20.6056_72.9278,2019-08-29,4.5,19.920593,23.2
W_20.6056_72.9278,2019-11-09,4.95,5.0256634,4.5
W_20.6056_72.9278,2020-01-09,10.799999,7.1057854,4.95
W_20.6056_72.9278,2020-11-29,10.900001,9.963299,10.8
W_20.6056_72.9278,2021-01-09,11.5199995,11.329028,10.9
W_20.6272_80.0406,2017-01-04,4.75,5.1131735,2.37
W_20.6272_80.0406,2017-08-24,2.7,2.504403,4.75
W_20.6272_80.0406,2018-08-24,1.5,1.8735585,2.7
W_20.6272_80.0406,2019-01-09,4.0,4.694178,1.5
W_20.6272_80.0406,2019-05-19,8.3,6.592988,4.0
W_20.6272_80.0406,2019-08-19,1.2000003,1.7376499,8.3
W_20.6272_80.0406,2019-11-09,3.3,2.3695095,1.2
W_20.6272_80.0406,2020-01-09,2.95,4.333283,3.3
W_20.6272_80.0406,2020-11-29,3.68,3.0484385,2.95
W_20.6272_80.0406,2021-01-09,3.5,4.3534036,3.68
W_20.6333_74.4042,2017-01-04,3.1999998,2.5742946,1.4
W_20.6333_74.4042,2017-08-24,2.2,3.3521698,3.2
W_20.6333_74.4042,2018-08-19,2.15,2.3961468,2.2
W_20.6333_74.4042,2019-01-09,8.65,3.9096045,2.15
W_20.6333_74.4042,2019-05-19,5.4999995,11.035838,8.65
W_20.6333_74.4042,2019-08-19,1.3000002,-0.76652384,5.5
W_20.6333_74.4042,2019-11-09,7.0,-0.16169465,1.3
W_20.6333_74.4042,2020-01-09,3.2,8.653391,7.0
W_20.6333_74.4042,2021-01-09,3.0,3.095663,3.2
W_20.6333_74.4447,2016-11-04,5.9999995,9.09697,9.9
W_20.6333_74.4447,2017-01-04,10.8,6.7393684,6.0
W_20.6333_74.4447,2017-08-24,3.8000002,10.717969,10.8
W_20.6333_74.4447,2018-08-19,4.55,4.0371685,3.8
W_20.6333_74.4447,2019-01-09,8.9,6.5166874,4.55
W_20.6333_74.4447,2019-05-19,15.599999,11.298071,8.9
W_20.6333_74.4447,2019-08-19,2.0,9.92937,15.6
W_20.6333_74.4447,2019-11-09,4.0,-0.0657742,2.0
W_20.6333_74.4447,2020-01-09,3.4,5.540997,4.0
W_20.6333_74.4447,2021-01-09,6.4,3.5416188,3.4
W_20.655_78.775,2017-01-04,5.3,6.9151,5.69
W_20.655_78.775,2017-08-24,3.9500003,5.04306,5.3
W_20.655_78.775,2018-08-22,1.6800001,3.001255,3.95
W_20.655_78.775,2019-01-09,9.17,4.559852,1.68
W_20.655_78.775,2019-05-19,10.18,11.043746,9.17
W_20.655_78.775,2019-08-19,1.4000006,4.6835227,10.18
W_20.655_78.775,2019-11-09,4.45,2.3321295,1.4
W_20.655_78.775,2020-01-09,5.5,5.238057,4.45
W_20.655_78.775,2020-11-29,6.09,5.2664695,5.5
W_20.655_78.775,2021-01-09,3.95,7.1586404,6.09
W_20.65_78.9292,2017-01-04,3.1799998,4.8575344,3.62
W_20.65_78.9292,2017-08-24,2.3200002,2.863321,3.18
W_20.65_78.9292,2018-08-20,1.1999999,1.3489151,2.32
W_20.65_78.9292,2019-01-09,2.87,4.0369782,1.2
W_20.65_78.9292,2019-05-19,4.6,4.708901,2.87
W_20.65_78.9292,2019-08-19,0.89999986,-0.6889181,4.6
W_20.65_78.9292,2019-11-09,2.4499998,1.8192978,0.9
W_20.65_78.9292,2020-01-09,3.0500002,3.2465272,2.45
W_20.65_78.9292,2020-11-29,0.90999985,2.8443754,3.05
W_20.65_78.9292,2021-01-09,2.75,1.98593,0.91
W_20.6667_76.7667,2017-01-04,21.4,13.178924,12.2
W_20.6667_76.7667,2019-01-09,21.0,21.576403,21.4
W_20.6667_76.7667,2019-08-19,21.8,22.028822,21.0
W_20.6719_75.2256,2017-08-24,9.3,8.0737295,7.8
W_20.6719_75.2256,2018-08-19,7.7000003,8.706688,9.3
W_20.6719_75.2256,2019-01-09,10.4,10.608935,7.7
W_20.6719_75.2256,2019-05-19,9.5,12.910758,10.4
W_20.6719_75.2256,2019-08-19,8.7,4.5922284,9.5
W_20.6719_75.2256,2019-11-09,5.6,7.3807015,8.7
W_20.6719_75.2256,2020-01-09,7.2,6.7378793,5.6
W_20.6719_75.2256,2021-01-09,7.6,7.7951574,7.2
W_20.6833_73.725,2017-01-04,3.1,2.1353648,1.35
W_20.6833_73.725,2017-08-24,0.64999986,2.4582615,3.1
W_20.6833_73.725,2018-08-29,0.71999997,-0.10491794,0.65
W_20.6833_73.725,2019-01-09,3.95,3.798592,0.72
W_20.6833_73.725,2019-05-29,5.75,5.9540377,3.95
W_20.6833_73.725,2019-08-29,0.75,0.42138386,5.75
W_20.6833_73.725,2019-11-09,0.97,0.8638897,0.75
W_20.6833_73.725,2020-01-09,2.75,2.2144027,0.97
W_20.6833_73.725,2020-11-29,1.25,2.6155005,2.75
W_20.6833_73.725,2021-01-09,1.63,1.701498,1.25
W_20.6886_72.9494,2017-01-04,8.530001,7.4881744,5.4
W_20.6886_72.9494,2018-08-29,2.8599997,5.6343403,8.53
W_20.6886_72.9494,2019-08-29,1.6999999,5.950053,2.86
W_20.6886_72.9494,2019-11-09,3.45,3.3076239,1.7
W_20.6886_72.9494,2020-01-09,6.8,5.401445,3.45
W_20.6886_72.9494,2020-11-29,6.0,5.942069,6.8
W_20.6886_72.9494,2021-01-09,6.13,6.427883,6.0
W_20.6_72.9,2017-01-04,7.2,8.598199,6.5
W_20.6_72.9,2018-08-29,4.2799997,4.303999,7.2
W_20.6_72.9,2019-01-09,7.7000003,7.365569,4.28
W_20.6_72.9,2019-05-29,8.099999,7.8025413,7.7
W_20.6_72.9,2019-08-29,5.7000003,4.561248,8.1
W_20.6_72.9,2019-11-09,4.0299997,5.656238,5.7
W_20.6_72.9,2020-01-09,6.3,6.6022525,4.03
W_20.6_72.9,2020-11-29,6.1000004,5.4701633,6.3
W_20.6_72.9,2021-01-09,6.45,6.5286193,6.1
W_20.6_73.7458,2017-08-24,0.25,1.0756764,0.3
W_20.6_73.7458,2018-08-29,0.21000001,0.055688843,0.25
W_20.6_73.7458,2019-01-09,0.79999995,3.0866172,0.21
W_20.6_73.7458,2019-05-29,5.3,2.9340794,0.8
W_20.6_73.7458,2019-08-29,0.10000038,0.01432085,5.3
W_20.6_73.7458,2019-11-09,0.43,0.20516439,0.1
W_20.6_73.7458,2020-01-09,0.5,1.6800082,0.43
W_20.6_73.7458,2020-11-29,0.19999999,0.36572146,0.5
W_20.6_73.7458,2021-01-09,0.44,0.6517173,0.2
W_20.7256_78.3169,2017-01-04,4.45,5.039522,3.93
W_20.7256_78.3169,2017-08-24,5.2,4.690456,4.45
W_20.7256_78.3169,2018-08-26,1.8799999,4.2686687,5.2
W_20.7256_78.3169,2019-01-09,3.28,4.6509986,1.88
W_20.7256_78.3169,2019-05-19,5.0,5.1583667,3.28
W_20.7256_78.3169,2019-08-19,1.4000001,-0.04089117,5.0
W_20.7256_78.3169,2019-11-09,2.4,2.263774,1.4
W_20.7256_78.3169,2020-01-09,3.3000002,3.0531135,2.4
W_20.7256_78.3169,2020-11-29,2.27,3.451083,3.3
W_20.7256_78.3169,2021-01-09,2.8,3.185306,2.27
W_20.7306_75.1,2017-01-04,3.6000001,3.3859053,2.67
W_20.7306_75.1,2017-08-24,3.0,3.751618,3.6
W_20.7306_75.1,2018-08-19,2.5,2.5136337,3.0
W_20.7306_75.1,2019-01-09,7.9,4.937955,2.5
W_20.7306_75.1,2019-08-19,3.4,9.984902,7.9
W_20.7306_75.1,2019-11-09,2.9,-1.0025315,3.4
W_20.7306_75.1,2020-01-09,3.3000002,4.285384,2.9
W_20.7306_75.1,2021-01-09,4.71,3.32602,3.3
W_20.7333_78.45,2017-01-04,10.22,7.408704,6.3
W_20.7333_78.45,2017-08-24,8.6,10.093823,10.22
W_20.7333_78.45,2018-08-26,6.8100004,7.9187074,8.6
W_20.7333_78.45,2019-01-09,11.1,9.266434,6.81
W_20.7333_78.45,2019-05-19,12.650001,12.81988,11.1
W_20.7333_78.45,2019-08-19,1.3999996,7.780789,12.65
W_20.7333_78.45,2020-01-09,6.9,2.4251087,1.4
W_20.7333_78.45,2020-11-29,2.92,5.498245,6.9
W_20.7333_78.45,2021-01-09,6.5,4.852496,2.92
W_20.7583_73.6833,2017-01-04,2.5700002,1.8557298,1.0
W_20.7583_73.6833,2017-08-24,0.9599999,1.7537425,2.57
W_20.7583_73.6833,2018-08-29,0.71,0.39340532,0.96
W_20.7583_73.6833,2019-01-09,2.0,3.6821759,0.71
W_20.7583_73.6833,2019-05-29,2.7,4.038107,2.0
W_20.7583_73.6833,2019-08-29,0.10000014,-2.6495984,2.7
W_20.7583_73.6833,2019-11-09,0.19,0.26804048,0.1
W_20.7583_73.6833,2020-01-09,1.1,1.4129705,0.19
W_20.7583_73.6833,2021-01-09,1.1800001,1.0065004,1.1
W_20.7667_77.7,2017-01-04,8.3,6.6115384,5.6
W_20.7667_77.7,2017-08-24,8.6,8.159288,8.3
W_20.7667_77.7,2018-08-24,4.8,7.736828,8.6
W_20.7667_77.7,2019-01-09,7.5,6.2632637,4.8
W_20.7667_77.7,2019-05-19,14.0,10.054565,7.5
W_20.7667_77.7,2019-08-19,6.7,10.163083,14.0
W_20.7667_77.7,2019-11-09,5.8999996,6.72192,6.7
W_20.7667_77.7,2020-01-09,7.7,7.1182323,5.9
W_20.7667_77.7,2020-11-29,4.3999996,8.20089,7.7
W_20.7667_77.7,2021-01-09,5.9,5.4495273,4.4
W_20.775_79.0125,2017-08-24,2.1499999,4.2146463,4.2
W_20.775_79.0125,2018-08-24,1.8000001,1.2040017,2.15
W_20.775_79.0125,2019-01-09,5.3,4.509918,1.8
W_20.775_79.0125,2019-05-19,7.6000004,7.152457,5.3
W_20.775_79.0125,2019-08-19,1.7999997,2.482131,7.6
W_20.775_79.0125,2019-11-09,3.1999998,2.759137,1.8
W_20.775_79.0125,2020-01-09,4.0,3.951199,3.2
W_20.775_79.0125,2020-11-29,2.6,3.617162,4.0
W_20.775_79.0125,2021-01-09,4.2,3.5237098,2.6
W_20.775_79.6264,2017-01-04,2.8500001,5.364469,2.45
W_20.775_79.6264,2017-08-24,1.4499999,0.05401373,2.85
W_20.775_79.6264,2018-08-24,1.0500001,0.3685677,1.45
W_20.775_79.6264,2019-01-09,3.1499999,4.266943,1.05
W_20.775_79.6264,2019-05-19,2.95,5.1775064,3.15
W_20.775_79.6264,2019-08-19,0.85000014,-3.1416295,2.95
W_20.775_79.6264,2019-11-09,3.4,2.0245252,0.85
W_20.775_79.6264,2020-01-09,3.0500002,4.4858985,3.4
W_20.775_79.6264,2020-11-29,2.4499998,2.5515165,3.05
W_20.775_79.6264,2021-01-09,3.25,3.5415974,2.45
W_20.7822_74.1417,2016-11-04,4.5,6.325972,7.8
W_20.7822_74.1417,2017-01-04,6.0,5.6717243,4.5
W_20.7822_74.1417,2017-08-24,4.7,5.537395,6.0
W_20.7822_74.1417,2018-08-19,2.1,4.6899824,4.7
W_20.7822_74.1417,2019-01-09,8.4,4.997052,2.1
W_20.7822_74.1417,2019-05-19,7.3999996,11.467197,8.4
W_20.7822_74.1417,2019-08-19,2.1,1.3971577,7.4
W_20.7822_74.1417,2019-11-09,3.5,0.38859808,2.1
W_20.7822_74.1417,2020-01-09,1.86,5.5609274,3.5
W_20.7822_74.1417,2021-01-09,3.2,0.88673854,1.86
W_20.7897_75.4556,2016-11-04,9.28,7.1591783,7.2
W_20.7897_75.4556,2017-01-04,16.2,10.019083,9.28
W_20.7897_75.4556,2017-08-24,12.400001,16.462873,16.2
W_20.7897_75.4556,2018-08-19,13.299999,12.028573,12.4
W_20.7897_75.4556,2019-01-09,17.2,16.708618,13.3
W_20.7897_75.4556,2019-05-19,14.910001,19.121534,17.2
W_20.7897_75.4556,2019-08-19,12.8,10.48378,14.91
W_20.7897_75.4556,2019-11-09,8.1,11.031646,12.8
W_20.7897_75.4556,2020-01-09,8.700001,9.245759,8.1
W_20.7897_75.4556,2021-01-09,10.75,9.364885,8.7
W_20.805_73.2667,2016-11-04,3.8500001,3.9465647,3.17
W_20.805_73.2667,2017-01-04,6.0299997,5.6169395,3.85
W_20.805_73.2667,2017-08-24,1.1000004,3.4385092,6.03
W_20.805_73.2667,2018-08-29,0.96000004,0.5500338,1.1
W_20.805_73.2667,2019-01-09,4.85,3.670065,0.96
W_20.805_73.2667,2019-05-29,7.85,7.116084,4.85
W_20.805_73.2667,2019-08-29,3.25,1.4221773,7.85
W_20.805_73.2667,2019-11-09,2.9,3.645629,3.25
W_20.805_73.2667,2020-01-09,4.45,4.468,2.9
W_20.805_73.2667,2020-11-29,3.35,4.251307,4.45
W_20.805_73.2667,2021-01-09,3.73,3.6773083,3.35
W_20.8067_73.2275,2020-01-09,5.3,4.8040733,1.4
W_20.8067_73.2275,2020-11-29,4.9,3.1983144,5.3
W_20.8067_73.2275,2021-01-09,5.12,5.3513227,4.9
W_20.8067_78.8856,2017-01-04,6.6000004,6.935121,5.8
W_20.8067_78.8856,2017-08-24,4.1,6.0610733,6.6
W_20.8067_78.8856,2018-08-22,3.2399998,3.454214,4.1
W_20.8067_78.8856,2019-01-09,5.7200003,5.736646,3.24
W_20.8067_78.8856,2019-05-19,6.0499997,7.4249587,5.72
W_20.8067_78.8856,2019-08-19,2.0,1.4559898,6.05
W_20.8067_78.8856,2019-11-09,4.6,2.8158894,2.0
W_20.8067_78.8856,2020-01-09,8.1,5.2178497,4.6
W_20.8067_78.8856,2020-11-29,5.3,7.9241753,8.1
W_20.8067_78.8856,2021-01-09,5.7000003,6.1648436,5.3
W_20.8069_76.825,2017-01-04,10.7,9.759101,8.8
W_20.8069_76.825,2017-08-24,12.349999,10.594964,10.7
W_20.8069_76.825,2018-08-19,12.0,11.957398,12.35
W_20.8069_76.825,2019-01-09,12.5,14.539766,12.0
W_20.8069_76.825,2019-05-19,12.0,14.236696,12.5
W_20.8069_76.825,2019-08-19,5.5,7.9987674,12.0
W_20.8069_76.825,2019-11-09,14.0,3.561199,5.5
W_20.8069_76.825,2020-01-09,11.5,14.952584,14.0
W_20.8069_76.825,2021-01-09,10.5,11.99774,11.5
W_20.8539_75.6639,2017-01-04,6.7999997,6.907105,6.1
W_20.8539_75.6639,2017-08-24,7.2000003,7.01658,6.8
W_20.8539_75.6639,2018-08-19,5.12,6.9492345,7.2
W_20.8539_75.6639,2019-01-09,9.2,7.946443,5.12
W_20.8539_75.6639,2019-05-19,6.71,11.088567,9.2
W_20.8539_75.6639,2019-08-19,6.9,2.0998168,6.71
W_20.8539_75.6639,2019-11-09,2.6,5.9464417,6.9
W_20.8539_75.6639,2020-01-09,4.7,3.7275848,2.6
W_20.8539_75.6639,2021-01-09,6.3999996,5.334896,4.7
W_20.85_73.3417,2017-01-04,7.7200003,11.037409,9.52
W_20.85_73.3417,2017-08-24,5.74,5.497385,7.72
W_20.85_73.3417,2018-08-29,3.2999997,5.202735,5.74
W_20.85_73.3417,2019-08-29,9.56,5.655245,3.3
W_20.85_73.3417,2021-01-09,9.56,10.665731,9.56
W_20.85_78.5167,2017-08-24,7.2,11.609472,10.5
W_20.85_78.5167,2018-08-27,7.3399997,6.573266,7.2
W_20.85_78.5167,2019-01-09,8.17,10.821333,7.34
W_20.85_78.5167,2019-05-19,9.0,10.5112915,8.17
W_20.85_78.5167,2019-08-19,6.8,4.20167,9.0
W_20.85_78.5167,2019-11-09,6.7000003,7.8431273,6.8
W_20.85_78.5167,2020-01-09,7.1499996,7.3520164,6.7
W_20.85_78.5167,2020-11-29,7.65,6.889289,7.15
W_20.85_78.5167,2021-01-09,6.9,8.541626,7.65
W_20.8625_76.3367,2017-01-04,17.8,16.41155,15.5
W_20.8625_76.3367,2017-08-24,18.42,17.969034,17.8
W_20.8625_76.3367,2018-08-19,23.0,17.906527,18.42
W_20.8625_76.3367,2019-01-09,20.17,24.408451,23.0
W_20.8625_76.3367,2019-05-19,23.4,21.739946,20.17
W_20.8625_76.3367,2019-08-19,16.0,18.121635,23.4
W_20.8625_76.3367,2019-11-09,14.2,14.482736,16.0
W_20.8625_76.3367,2020-01-09,15.099999,15.073718,14.2
W_20.8625_76.3367,2021-01-09,15.900001,15.574291,15.1
W_20.8644_78.9697,2018-08-24,2.7,1.4366529,2.15
W_20.8644_78.9697,2019-01-09,5.7,5.1392317,2.7
W_20.8667_73.6167,2017-01-04,4.63,2.5856724,1.7
W_20.8667_73.6167,2017-08-24,1.25,3.9617686,4.63
W_20.8667_73.6167,2018-08-29,1.59,0.2296536,1.25
W_20.8667_73.6167,2019-01-09,9.1,4.5220613,1.59
W_20.8667_73.6167,2019-05-29,11.6,11.010003,9.1
W_20.8667_73.6167,2019-08-29,0.9000006,6.8697453,11.6
W_20.8667_73.6167,2019-11-09,0.72999996,1.079755,0.9
W_20.8667_73.6167,2020-01-09,5.8,1.9844218,0.73
W_20.8667_73.6167,2020-11-29,1.2000003,5.79508,5.8
W_20.8667_73.6167,2021-01-09,1.8100001,1.5203373,1.2
W_20.8717_76.2667,2017-01-04,10.1,7.71155,6.8
W_20.8717_76.2667,2017-08-24,10.27,10.269036,10.1
W_20.8717_76.2667,2018-08-19,10.900001,9.756528,10.27
W_20.8717_76.2667,2019-01-09,16.5,12.308452,10.9
W_20.8717_76.2667,2019-05-19,17.69,18.069946,16.5
W_20.8717_76.2667,2019-08-19,6.000001,12.411636,17.69
W_20.8717_76.2667,2019-11-09,2.71,4.482736,6.0
W_20.8717_76.2667,2020-01-09,3.9,3.5837185,2.71
W_20.8717_76.2667,2021-01-09,15.299999,4.3742905,3.9
W_20.8844_76.2031,2017-01-04,15.3,15.075186,14.16
W_20.8844_76.2031,2017-08-24,15.5,15.481499,15.3
W_20.8844_76.2031,2018-08-19,17.15,15.067822,15.5
W_20.8844_76.2031,2019-01-09,17.699999,18.47502,17.15
W_20.8844_76.2031,2019-05-19,18.6,19.432133,17.7
W_20.8844_76.2031,2019-08-19,15.3,13.860197,18.6
W_20.8844_76.2031,2019-11-09,13.62,13.63344,15.3
W_20.8844_76.2031,2020-01-09,14.8,14.530226,13.62
W_20.8844_76.2031,2021-01-09,11.9,15.265834,14.8
W_20.9072_78.29,2019-05-19,7.7000003,7.485861,5.8
W_20.9072_78.29,2019-08-19,0.2999997,2.8944502,7.7
W_20.9072_78.29,2019-11-09,2.8,1.4508891,0.3
W_20.9072_78.29,2020-01-09,4.4,3.5818272,2.8
W_20.9072_78.29,2020-11-29,2.24,3.8468387,4.4
W_20.9072_78.29,2021-01-09,3.5,3.0200868,2.24
W_20.9083_78.7167,2017-01-04,7.8999996,8.306054,7.2
W_20.9083_78.7167,2017-08-24,7.26,7.4861135,7.9
W_20.9083_78.7167,2018-08-26,6.69,6.6156254,7.26
W_20.9083_78.7167,2019-01-09,7.78,9.288551,6.69
W_20.9083_78.7167,2019-05-19,9.42,9.398287,7.78
W_20.9083_78.7167,2019-08-19,7.9,4.6710024,9.42
W_20.9083_78.7167,2019-11-09,6.06,8.757986,7.9
W_20.9083_78.7167,2020-01-09,6.1,6.511785,6.06
W_20.9083_78.7167,2020-11-29,5.2,5.7924767,6.1
W_20.9083_78.7167,2021-01-09,5.91,5.907139,5.2
W_20.9144_78.9439,2016-11-04,7.8,4.8799934,3.55
W_20.9144_78.9439,2017-01-04,9.1,8.79701,7.8
W_20.9144_78.9439,2017-08-24,7.55,9.276194,9.1
W_20.9144_78.9439,2018-08-24,6.9,7.1881604,7.55
W_20.9144_78.9439,2019-01-09,7.75,9.268644,6.9
W_20.9144_78.9439,2019-05-19,10.4,9.2186985,7.75
W_20.9144_78.9439,2019-08-19,6.3999996,5.8060756,10.4
W_20.9144_78.9439,2019-11-09,7.4,7.287402,6.4
W_20.9144_78.9439,2020-11-29,6.5,7.9953256,7.4
W_20.9144_78.9439,2021-01-09,7.8,6.6798677,6.5
W_20.9167_73.6792,2017-08-24,3.2,2.8728344,3.32
W_20.9167_73.6792,2018-08-29,2.94,2.4158285,3.2
W_20.9167_73.6792,2019-01-09,3.7,5.85544,2.94
W_20.9167_73.6792,2019-05-29,4.2,5.521932,3.7
W_20.9167_73.6792,2019-08-29,2.6,-1.0799899,4.2
W_20.9167_73.6792,2019-11-09,2.55,2.793431,2.6
W_20.9167_73.6792,2020-01-09,3.1,3.7424407,2.55
W_20.9167_73.6792,2020-11-29,3.3999999,3.156865,3.1
W_20.9167_73.6792,2021-01-09,3.8200002,3.8028564,3.4
W_20.9167_75.3333,2017-01-04,5.0,5.3960476,4.41
W_20.9167_75.3333,2017-08-24,7.3,5.05686,5.0
W_20.9167_75.3333,2018-08-19,4.2400002,6.8748183,7.3
W_20.9167_75.3333,2019-01-09,7.3999996,7.196822,4.24
W_20.9167_75.3333,2019-05-19,7.76,9.013068,7.4
W_20.9167_75.3333,2019-08-19,6.1000004,4.100974,7.76
W_20.9167_75.3333,2019-11-09,0.8399997,5.393621,6.1
W_20.9167_75.3333,2020-01-09,2.74,1.9361422,0.84
W_20.9167_75.3333,2021-01-09,5.3,3.2616925,2.74
